date,x,y,z,activity
2018-03-19 15:59:00,0.71,-0.15,0.6,
2018-03-19 15:59:00,0.95,-0.09,0.58,
2018-03-19 15:59:01,0.89,-0.21,0.5,
2018-03-19 15:59:01,1.0,-0.04,0.29,
2018-03-19 15:59:01,0.9,0.1,0.24,
2018-03-19 15:59:01,1.01,0.01,0.2,
2018-03-19 15:59:01,1.05,-0.0,0.1,
2018-03-19 15:59:01,1.01,-0.02,0.24,
2018-03-19 15:59:01,1.0,-0.03,0.25,
2018-03-19 15:59:01,1.03,-0.02,0.17,
2018-03-19 15:59:01,1.01,-0.01,0.23,
2018-03-19 15:59:01,1.02,-0.02,0.19,
2018-03-19 15:59:01,1.04,-0.03,0.17,
2018-03-19 15:59:01,1.02,-0.01,0.22,
2018-03-19 15:59:01,1.01,-0.03,0.22,
2018-03-19 15:59:02,1.02,-0.02,0.23,
2018-03-19 15:59:02,1.0,-0.04,0.21,
2018-03-19 15:59:02,0.33,-0.08,0.84,
2018-03-19 15:59:02,0.28,-0.19,0.61,
2018-03-19 15:59:02,0.22,-0.24,0.87,
2018-03-19 15:59:02,0.16,-0.19,0.02,
2018-03-19 15:59:02,-0.23,-0.07,1.0,
2018-03-19 15:59:02,-0.22,-0.04,0.97,
2018-03-19 15:59:02,-0.19,-0.01,0.96,
2018-03-19 15:59:02,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.03,0.98,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.22,-0.03,0.97,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.04,0.98,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.05,0.97,
2018-03-19 15:59:03,-0.22,-0.04,0.97,
2018-03-19 15:59:03,-0.21,-0.04,0.97,
2018-03-20 11:31:38,-0.94,-0.02,-0.26,
2018-03-20 11:31:38,-0.94,-0.02,-0.26,
2018-03-20 11:31:38,-0.94,-0.02,-0.26,
2018-03-20 11:31:38,-0.94,-0.02,-0.25,
2018-03-20 11:31:38,-0.94,-0.02,-0.25,
2018-03-20 11:31:38,-0.94,-0.02,-0.25,
2018-03-20 11:31:38,-0.94,-0.02,-0.25,
2018-03-20 11:31:39,-0.94,-0.02,-0.25,
2018-03-20 11:31:39,-0.94,-0.03,-0.25,
2018-03-20 11:31:39,-0.94,-0.01,-0.25,
2018-03-20 11:31:39,-0.94,-0.02,-0.24,
2018-03-20 11:31:39,-0.94,-0.02,-0.25,
2018-03-20 11:32:07,-0.94,-0.02,-0.25,
2018-03-20 11:32:07,-0.94,-0.01,-0.2,
2018-03-20 11:32:07,-0.94,-0.02,-0.23,
2018-03-20 11:32:07,-0.94,-0.02,-0.24,
2018-03-20 11:32:07,-0.93,-0.01,-0.28,
2018-03-20 11:32:07,-0.94,-0.02,-0.26,
2018-03-20 11:32:07,-0.93,-0.02,-0.27,
2018-03-20 11:32:08,-0.93,-0.02,-0.29,
2018-03-20 11:32:08,-0.93,-0.02,-0.3,
2018-03-20 11:32:08,-0.92,-0.02,-0.35,
2018-03-20 11:32:08,-0.95,-0.01,-0.3,
2018-03-20 11:32:08,-0.91,-0.02,-0.37,
2018-03-20 11:32:08,-0.84,0.01,-0.3,
2018-03-20 11:32:08,-0.94,-0.01,-0.33,
2018-03-20 11:32:08,-0.97,-0.01,-0.34,
2018-03-20 11:32:08,-0.94,-0.02,-0.32,
2018-03-20 11:32:08,-0.93,-0.02,-0.33,
2018-03-20 11:32:08,-0.91,-0.02,-0.36,
2018-03-20 11:32:08,-0.93,-0.02,-0.34,
2018-03-20 11:32:08,-0.92,-0.02,-0.33,
2018-03-20 11:32:09,-0.92,-0.02,-0.33,
2018-03-20 11:32:09,-0.93,-0.02,-0.34,
